0.893753883049114	0.106120834629571	0.000125281902837466	4.18477466375436e-10	0	0	0	0	0	0	0
0.0659664791219495	0.832951502747221	0.100970791130855	0.000111226655080527	3.44894072796445e-10	0	0	0	0	0	0
4.71511090307231e-05	0.0697268667599790	0.834131626787688	0.0959956956592099	9.86594001073387e-05	2.83985218280562e-10	0	0	0	0	0
1.05995423911066e-10	5.34457046696486e-05	0.0736891455201974	0.834975726716264	0.0911942484241979	8.74332950597876e-05	2.33615695114588e-10	0	0	0	0
6.15501506809322e-19	1.29329298477360e-10	6.05259998610029e-05	0.0778145501758725	0.835482648625471	0.0865648601246188	7.74147528461442e-05	1.92001309941673e-10	0	0	0
8.64338444571757e-30	8.09446800111397e-19	1.57653134413743e-10	6.84823825373222e-05	0.0821056676523301	0.835651699614959	0.0821056676523301	6.84823825373439e-05	1.57653146622011e-10	0	0
2.85131832173969e-43	1.22579150126727e-29	1.06350429265763e-18	1.92001338875769e-10	7.74147528461079e-05	0.0865648601246189	0.835482648625471	0.0778145501758726	6.05259998610587e-05	1.29329260712118e-10	0
2.17634038337202e-59	4.36176136081674e-43	1.73675776883169e-29	1.39598889471790e-18	2.33615656306323e-10	8.74332950598256e-05	0.0911942484241979	0.834975726716264	0.0736891455201973	5.34457046696034e-05	1.05995447431890e-10
3.80951063125934e-78	3.59159958378875e-59	6.66602545732204e-43	2.45839565470056e-29	1.83069709597551e-18	2.83985230401382e-10	9.86594001073422e-05	0.0959956956592097	0.834131626787688	0.0697268667599791	4.71511090307625e-05
1.52063360063381e-99	6.78286095183476e-78	5.92157569631359e-59	1.01779641070487e-42	3.47659587696615e-29	2.39851737279718e-18	3.44894101262909e-10	0.000111226655080499	0.100970791130855	0.832951502747221	0.0659664791219495
1.37893596011735e-123	2.92129704399808e-99	1.20654782980319e-77	9.75382467187549e-59	1.55254340826437e-42	4.91186656737355e-29	3.13950460923395e-18	4.18477456246986e-10	0.000125281902837499	0.106120834629571	0.893753883049114
